15 Mar 2023 - 18:27:20.502 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-20 - Start completed.
15 Mar 2023 - 18:27:20.502 [restartedMain] INFO  SQL dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
15 Mar 2023 - 18:27:20.502 [restartedMain] WARN  org.hibernate.orm.deprecation - HHH90000026: MySQL8Dialect has been deprecated; use org.hibernate.dialect.MySQLDialect instead
15 Mar 2023 - 18:27:20.633 [restartedMain] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
15 Mar 2023 - 18:27:20.634 [restartedMain] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
15 Mar 2023 - 18:27:20.763 [restartedMain] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
15 Mar 2023 - 18:27:20.949 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
15 Mar 2023 - 18:27:20.963 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
15 Mar 2023 - 18:27:20.969 [restartedMain] INFO  c.Shop.JewlleryShopSystemApplication - Started JewlleryShopSystemApplication in 0.916 seconds (process running for 13983.505)
15 Mar 2023 - 18:27:20.970 [restartedMain] INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
15 Mar 2023 - 18:41:30.895 [File Watcher] INFO  o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener - Restarting due to 1 class path change (0 additions, 0 deletions, 1 modification)
15 Mar 2023 - 18:41:30.906 [Thread-80] INFO  o.a.catalina.core.StandardService - Stopping service [Tomcat]
15 Mar 2023 - 18:41:30.909 [Thread-80] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
15 Mar 2023 - 18:41:30.911 [Thread-80] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-20 - Shutdown initiated...
15 Mar 2023 - 18:41:30.916 [Thread-80] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-20 - Shutdown completed.
15 Mar 2023 - 18:41:31.016 [restartedMain] INFO  c.Shop.JewlleryShopSystemApplication - Starting JewlleryShopSystemApplication using Java 17.0.4.1 with PID 8712 (D:\java\javaprograms\Jewllery-shop-system\target\classes started by Acer in D:\java\javaprograms\Jewllery-shop-system)
15 Mar 2023 - 18:41:31.017 [restartedMain] INFO  c.Shop.JewlleryShopSystemApplication - No active profile set, falling back to 1 default profile: "default"
15 Mar 2023 - 18:41:31.189 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
15 Mar 2023 - 18:41:31.200 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 10 ms. Found 2 JPA repository interfaces.
15 Mar 2023 - 18:41:31.273 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
15 Mar 2023 - 18:41:31.273 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
15 Mar 2023 - 18:41:31.273 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.5]
15 Mar 2023 - 18:41:31.285 [restartedMain] INFO  o.a.c.c.C.[Tomcat-3].[localhost].[/] - Initializing Spring embedded WebApplicationContext
15 Mar 2023 - 18:41:31.285 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 266 ms
15 Mar 2023 - 18:41:31.324 [restartedMain] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
15 Mar 2023 - 18:41:31.331 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-21 - Starting...
15 Mar 2023 - 18:41:31.342 [restartedMain] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-21 - Added connection com.mysql.cj.jdbc.ConnectionImpl@8db6c28
15 Mar 2023 - 18:41:31.342 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-21 - Start completed.
15 Mar 2023 - 18:41:31.343 [restartedMain] INFO  SQL dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
15 Mar 2023 - 18:41:31.343 [restartedMain] WARN  org.hibernate.orm.deprecation - HHH90000026: MySQL8Dialect has been deprecated; use org.hibernate.dialect.MySQLDialect instead
15 Mar 2023 - 18:41:31.429 [restartedMain] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
15 Mar 2023 - 18:41:31.429 [restartedMain] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
15 Mar 2023 - 18:41:31.622 [restartedMain] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
15 Mar 2023 - 18:41:31.774 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
15 Mar 2023 - 18:41:31.787 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
15 Mar 2023 - 18:41:31.791 [restartedMain] INFO  c.Shop.JewlleryShopSystemApplication - Started JewlleryShopSystemApplication in 0.802 seconds (process running for 14834.328)
15 Mar 2023 - 18:41:31.793 [restartedMain] INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
15 Mar 2023 - 18:42:18.862 [RMI TCP Connection(252)-127.0.0.1] INFO  o.s.b.a.SpringApplicationAdminMXBeanRegistrar$SpringApplicationAdmin - Application shutdown requested.
15 Mar 2023 - 18:42:18.872 [RMI TCP Connection(252)-127.0.0.1] INFO  o.a.catalina.core.StandardService - Stopping service [Tomcat]
15 Mar 2023 - 18:42:18.877 [RMI TCP Connection(252)-127.0.0.1] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
15 Mar 2023 - 18:42:18.878 [RMI TCP Connection(252)-127.0.0.1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-21 - Shutdown initiated...
15 Mar 2023 - 18:42:18.884 [RMI TCP Connection(252)-127.0.0.1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-21 - Shutdown completed.
